phi,back_left,phi,back_right,phi,front_left,phi,front_right,
0.0935714,415.27,0.0935714,377.461,0.0935714,0,0.0935714,243.118
0.0942857,409.73,0.0942857,377.088,0.0942857,0,0.0942857,232.484
0.095,405.672,0.095,379.149,0.095,0,0.095,236.345
0.0957143,401.687,0.0957143,382.178,0.0957143,0,0.0957143,254.051
0.0964286,397.249,0.0964286,385.728,0.0964286,0,0.0964286,271.124
0.0971429,393.019,0.0971429,389.186,0.0971429,0,0.0971429,287.944
0.0978571,394.211,0.0978571,386.093,0.0978571,0,0.0978571,309.17
0.0985714,395.12,0.0985714,383.947,0.0985714,0,0.0985714,328.167
0.0992857,390.236,0.0992857,388.966,0.0992857,0,0.0992857,340.622
0.1,390.599,0.1,386.683,0.1,0,0.1,358.74
0.100714,390.718,0.100714,384.998,0.100714,0,0.100714,375.134
0.101429,390.578,0.101429,383.645,0.101429,0,0.101429,390.312
0.102143,390.191,0.102143,382.508,0.102143,0,0.102143,404.423
0.102857,389.488,0.102857,381.37,0.102857,0,0.102857,417.593
0.103571,388.061,0.103571,379.529,0.103571,0,0.103571,421.211
0.104286,380.85,0.104286,384.204,0.104286,0,0.104286,414.001
0.105,379.449,0.105,380.823,0.105,0,0.105,413.122
0.105714,378.113,0.105714,377.898,0.105714,0,0.105714,412.057
0.106429,376.86,0.106429,375.204,0.106429,0,0.106429,411.073
0.107143,375.684,0.107143,372.683,0.107143,0,0.107143,410.108
0.107857,374.562,0.107857,370.3,0.107857,0,0.107857,409.155
0.108571,373.376,0.108571,368.062,0.108571,0,0.108571,408.204
0.109286,372.278,0.109286,365.914,0.109286,0,0.109286,407.265
0.11,371.25,0.11,363.828,0.11,0,0.11,406.319
0.110714,370.279,0.110714,361.789,0.110714,0,0.110714,405.41
0.111429,363.637,0.111429,366.886,0.111429,0,0.111429,404.462
0.112143,363.059,0.112143,363.768,0.112143,0,0.112143,398.347
0.112857,362.588,0.112857,361.052,0.112857,0,0.112857,398.119
0.113571,362.151,0.113571,358.557,0.113571,0,0.113571,397.532
0.114286,361.723,0.114286,356.214,0.114286,0,0.114286,396.89
0.115,361.266,0.115,353.981,0.115,0,0.115,396.209
0.115714,360.804,0.115714,351.831,0.115714,0,0.115714,395.513
0.116429,354.431,0.116429,356.979,0.116429,0,0.116429,394.807
0.117143,354.163,0.117143,353.832,0.117143,0,0.117143,389.006
0.117857,353.978,0.117857,351.11,0.117857,0,0.117857,389.033
0.118571,353.797,0.118571,348.623,0.118571,0,0.118571,388.676
0.119286,353.594,0.119286,346.299,0.119286,0,0.119286,388.241
0.12,353.36,0.12,344.094,0.12,0,0.12,387.754
0.120714,347.178,0.120714,349.217,0.120714,0,0.120714,387.232
0.121429,347.065,0.121429,346.063,0.121429,0,0.121429,381.634
0.122143,347.018,0.122143,343.347,0.122143,0,0.122143,381.808
0.122857,346.96,0.122857,340.88,0.122857,0,0.122857,381.599
0.123571,346.863,0.123571,338.586,0.123571,0,0.123571,381.299
0.124286,346.718,0.124286,336.418,0.124286,0,0.124286,380.939
0.125,340.607,0.125,341.65,0.125,0,0.125,380.54
0.125714,340.55,0.125714,338.54,0.125714,0,0.125714,375.109
0.126429,340.557,0.126429,335.881,0.126429,0,0.126429,375.374
0.127143,340.542,0.127143,333.479,0.127143,0,0.127143,375.255
0.127857,340.481,0.127857,331.258,0.127857,0,0.127857,375.037
0.128571,334.619,0.128571,336.273,0.128571,0,0.128571,374.749
0.129286,334.641,0.129286,333.192,0.129286,0,0.129286,374.414
0.13,334.72,0.13,330.575,0.13,0,0.13,368.997
0.130714,334.768,0.130714,328.226,0.130714,0,0.130714,369.31
0.131429,334.761,0.131429,326.066,0.131429,0,0.131429,369.23
0.132143,329.074,0.132143,331.044,0.132143,0,0.132143,369.038
0.132857,329.104,0.132857,328.058,0.132857,0,0.132857,368.768
0.133571,329.182,0.133571,325.531,0.133571,0,0.133571,363.644
0.134286,329.224,0.134286,323.271,0.134286,0,0.134286,363.973
0.135,356.848,0.135,0,0.135,0,0.135,363.924
0.135714,342.319,0.135714,331.566,0.135714,316.317,0.135714,321.845
0.136429,329.783,0.136429,329.657,0.136429,295.827,0.136429,303.47
0.137143,354.157,0.137143,0,0.137143,0,0.137143,336.613
0.137857,338.182,0.137857,332.226,0.137857,0,0.137857,346.984
0.138571,330.634,0.138571,322.444,0.138571,0,0.138571,354.57
0.139286,327.017,0.139286,317.079,0.139286,0,0.139286,357.846
0.14,347.585,0.14,0,0.14,311.198,0.14,317.769
0.140714,332.375,0.140714,329.614,0.140714,0,0.140714,340.788
0.141429,325.263,0.141429,320.168,0.141429,0,0.141429,346.735
0.142143,348.994,0.142143,0,0.142143,309.343,0.142143,310.676
0.142857,333.221,0.142857,323.961,0.142857,0,0.142857,335.542
0.143571,320.595,0.143571,321.367,0.143571,0,0.143571,346.883
0.144286,344.281,0.144286,0,0.144286,303.905,0.144286,311.267
0.145,328.479,0.145,324.212,0.145,0,0.145,335.653
0.145714,321.022,0.145714,314.929,0.145714,0,0.145714,342.266
0.146429,344.172,0.146429,0,0.146429,305.611,0.146429,306.915
0.147143,328.108,0.147143,318.721,0.147143,0,0.147143,331.759
0.147857,315.732,0.147857,316.439,0.147857,0,0.147857,342.821
0.148571,339.085,0.148571,0,0.148571,0,0.148571,347.713
0.149286,322.916,0.149286,319.332,0.149286,302.164,0.149286,309.54
0.15,315.621,0.15,310.547,0.15,284.281,0.15,292.665
0.150714,338.556,0.150714,0,0.150714,0,0.150714,321.331
0.151429,322.45,0.151429,314.667,0.151429,0,0.151429,335.872
0.152143,315.057,0.152143,306.371,0.152143,0,0.152143,342.333
0.152857,333.455,0.152857,0,0.152857,0,0.152857,344.968
0.153571,317.214,0.153571,316.173,0.153571,301.381,0.153571,305.995
0.154286,309.821,0.154286,307.466,0.154286,283.225,0.154286,288.67
0.155,332.511,0.155,0,0.155,0,0.155,320.563
0.155714,316.406,0.155714,311.704,0.155714,0,0.155714,334.37
0.156429,308.941,0.156429,303.552,0.156429,0,0.156429,340.433
0.157143,331.234,0.157143,0,0.157143,295.693,0.157143,303.575
0.157857,315.116,0.157857,308.37,0.157857,0,0.157857,326.268
0.158571,307.545,0.158571,300.519,0.158571,0,0.158571,332.295
0.159286,329.51,0.159286,0,0.159286,297.076,0.159286,297.378
0.16,313.368,0.16,305.671,0.16,0,0.16,321.308
0.160714,331.312,0.160714,0,0.160714,290.412,0.160714,292.352
0.161429,313.576,0.161429,305.494,0.161429,0,0.161429,318.535
0.162143,305.041,0.162143,297.138,0.162143,0,0.162143,329.762
0.162857,300.554,0.162857,293.121,0.162857,0,0.162857,334.533
0.163571,323.666,0.163571,0,0.163571,294.654,0.163571,297.308
0.164286,333.792,0.164286,0,0.164286,277.826,0.164286,280.353
0.165,312.427,0.165,305.353,0.165,0,0.165,311.485
0.165714,301.896,0.165714,295.285,0.165714,0,0.165714,325.559
0.166429,296.716,0.166429,290.876,0.166429,0,0.166429,331.132
0.167143,319.305,0.167143,0,0.167143,292.807,0.167143,294.482
0.167857,303.685,0.167857,298.737,0.167857,276.21,0.167857,277.63
0.168571,321.365,0.168571,0,0.168571,0,0.168571,308.435
0.169286,303.705,0.169286,299.617,0.169286,0,0.169286,322.562
0.17,294.672,0.17,291.453,0.17,0,0.17,328.213
0.170714,315.567,0.170714,0,0.170714,291.962,0.170714,291.722
0.171429,299.262,0.171429,297.308,0.171429,0,0.171429,313.527
0.172143,316.579,0.172143,0,0.172143,285.603,0.172143,284.373
0.172857,298.699,0.172857,298.101,0.172857,0,0.172857,309.434
0.173571,289.536,0.173571,289.89,0.173571,0,0.173571,320.765
0.174286,310.394,0.174286,0,0.174286,289.535,0.174286,286.624
0.175,294.143,0.175,295.725,0.175,274.041,0.175,270.309
0.175714,311.538,0.175714,0,0.175714,0,0.175714,301.436
0.176429,293.65,0.176429,296.588,0.176429,0,0.176429,315.638
0.177143,284.507,0.177143,288.408,0.177143,0,0.177143,321.85
0.177857,305.349,0.177857,0,0.177857,291.997,0.177857,285.072
0.178571,314.676,0.178571,0,0.178571,275.336,0.178571,267.42
0.179286,292.741,0.179286,299.061,0.179286,0,0.179286,298.292
0.18,281.784,0.18,289.177,0.18,0,0.18,312.083
0.180714,275.898,0.180714,284.644,0.180714,289.145,0.180714,278.677
0.181429,298.477,0.181429,0,0.181429,0,0.181429,302.101
0.182143,308.615,0.182143,0,0.182143,285.466,0.182143,272.993
0.182857,286.846,0.182857,298.415,0.182857,0,0.182857,298.626
0.183571,275.966,0.183571,288.751,0.183571,0,0.183571,310.024
0.184286,296.273,0.184286,0,0.184286,291.099,0.184286,275.263
0.185,279.231,0.185,294.268,0.185,275.579,0.185,258.484
0.185714,296.689,0.185714,0,0.185714,0,0.185714,288.576
0.186429,278.124,0.186429,295.357,0.186429,0,0.186429,301.413
0.187143,293.435,0.187143,0,0.187143,296.461,0.187143,265.716
0.187857,272.822,0.187857,299.716,0.187857,0,0.187857,289.27
0.188571,261.91,0.188571,292.925,0.188571,295.189,0.188571,258.027
0.189286,282.727,0.189286,0,0.189286,0,0.189286,284.151
0.19,291.442,0.19,0,0.19,0,0.19,295.5
0.190714,267.678,0.190714,307.389,0.190714,302.96,0.190714,258.587
0.191429,255.403,0.191429,297.601,0.191429,287.029,0.191429,240.557
0.192143,276.314,0.192143,0,0.192143,0,0.192143,273.29
0.192857,257.89,0.192857,303.95,0.192857,0,0.192857,288.14
0.193571,276.09,0.193571,0,0.193571,303.514,0.193571,252.628
0.194286,256.429,0.194286,305.567,0.194286,318.905,0.194286,0
0.195,274.133,0.195,0,0.195,288.11,0.195,256.691
0.195714,261.496,0.195714,301.427,0.195714,307.705,0.195714,0
0.196429,0,0.196429,312.011,0.196429,278.966,0.196429,261.282
0.197143,267.009,0.197143,290.68,0.197143,300.625,0.197143,0
0.197857,261.528,0.197857,278.667,0.197857,270.888,0.197857,266.509
0.198571,0,0.198571,296.402,0.198571,292.331,0.198571,0
0.199286,0,0.199286,301.576,0.199286,301.042,0.199286,0
0.2,280.011,0.2,276.971,0.2,267.718,0.2,278.796
0.200714,293.617,0.200714,284.821,0.200714,219.222,0.200714,231.814
0.201429,299.211,0.201429,289.444,0.201429,265.366,0.201429,0
0.202143,301.805,0.202143,291.012,0.202143,254.072,0.202143,0
0.202857,302.831,0.202857,291.047,0.202857,248.404,0.202857,0
0.203571,303.038,0.203571,290.314,0.203571,238.124,0.203571,0
0.204286,302.291,0.204286,288.874,0.204286,224.118,0.204286,0
0.205,300.79,0.205,286.99,0.205,211.529,0.205,0
0.205714,298.921,0.205714,284.983,0.205714,199.978,0.205714,0
0.206429,296.885,0.206429,283.002,0.206429,189.225,0.206429,0
0.207143,294.803,0.207143,281.121,0.207143,0,0.207143,188.475
0.207857,287.821,0.207857,276.825,0.207857,0,0.207857,173.96
0.208571,276.198,0.208571,269.911,0.208571,0,0.208571,160.149
0.209286,266.147,0.209286,260.409,0.209286,0,0.209286,146.993
0.21,256.166,0.21,250.985,0.21,0,0.21,134.428
0.210714,246.307,0.210714,241.642,0.210714,0,0.210714,122.405
0.211429,236.624,0.211429,232.389,0.211429,0,0.211429,110.884
0.212143,227.16,0.212143,223.229,0.212143,0,0.212143,99.8314
0.212857,217.951,0.212857,214.164,0.212857,0,0.212857,89.2193
0.213571,209.026,0.213571,205.194,0.213571,0,0.213571,79.0244
0.214286,200.409,0.214286,196.322,0.214286,0,0.214286,69.2272
0.215,192.122,0.215,187.546,0.215,0,0.215,59.8117
0.215714,184.181,0.215714,178.867,0.215714,0,0.215714,50.7648
0.216429,176.6,0.216429,170.288,0.216429,0,0.216429,42.084
0.217143,169.389,0.217143,161.811,0.217143,0,0.217143,33.7557
0.217857,162.568,0.217857,153.431,0.217857,0,0.217857,25.8933
0.218571,156.129,0.218571,145.151,0.218571,0,0.218571,18.3554
0.219286,150.158,0.219286,136.922,0.219286,0,0.219286,11.2553
0.22,144.689,0.22,128.681,0.22,0,0.22,2.25108
0.220714,139.702,0.220714,120.473,0.220714,0,0.220714,0
0.221429,133.14,0.221429,114.962,0.221429,0,0.221429,15.326
0.222143,109.995,0.222143,92.8873,0.222143,0,0.222143,1.77854
0.222857,111.062,0.222857,91.3396,0.222857,0,0.222857,0
0.223571,110.328,0.223571,87.3937,0.223571,0,0.223571,8.25824
0.224286,90.8902,0.224286,68.7715,0.224286,0,0.224286,0
0.225,94.184,0.225,69.3063,0.225,0,0.225,7.82806
0.225714,77.4778,0.225714,53.3923,0.225714,0,0.225714,0
0.226429,82.5,0.226429,55.8295,0.226429,0,0.226429,6.52007
0.227143,67.4546,0.227143,41.3993,0.227143,0,0.227143,0
0.227857,73.3476,0.227857,44.9764,0.227857,0,0.227857,7.70232
0.228571,59.6307,0.228571,31.7223,0.228571,0,0.228571,0
0.229286,66.1822,0.229286,36.2502,0.229286,0,0.229286,8.60621
0.23,53.7238,0.23,24.1945,0.23,0,0.23,0
0.230714,60.9255,0.230714,29.6186,0.230714,0,0.230714,10.2295
0.231429,49.2674,0.231429,18.513,0.231429,0,0.231429,0
0.232143,57.0966,0.232143,24.8092,0.232143,0,0.232143,11.9821
0.232857,46.2146,0.232857,14.6325,0.232857,0,0.232857,1.61901
0.233571,54.4853,0.233571,21.7951,0.233571,0,0.233571,0
0.234286,59.4148,0.234286,25.5876,0.234286,0,0.234286,12.4001
0.235,47.9405,0.235,14.9583,0.235,0,0.235,23.6486
0.235714,57.6463,0.235714,0,0.235714,0,0.235714,16.751
