phi,coronal,sagittal
0.617857,0.738793,0.604286
0.618571,0.731396,0.605
0.619286,0.729564,0.605714
0.62,0.707065,0.606429
0.620714,0.743378,0.607143
0.621429,0.736295,0.607857
0.622143,0.734513,0.608571
0.622857,0.709491,0.609286
0.623571,0.748209,0.61
0.624286,0.741585,0.610714
0.625,0.739803,0.611429
0.625714,0.711966,0.612143
0.626429,0.753136,0.612857
0.627143,0.746954,0.613571
0.627857,0.745091,0.614286
0.628571,0.714511,0.615
0.629286,0.758064,0.615714
0.63,0.752158,0.616429
0.630714,0.750162,0.617143
0.631429,0.717133,0.617857
0.632143,0.762953,0.618571
0.632857,0.757065,0.619286
0.633571,0.75496,0.62
0.634286,0.719831,0.620714
0.635,0.767822,0.621429
0.635714,0.761309,0.622143
0.636429,0.759353,0.622857
0.637143,0.722527,0.623571
0.637857,0.773014,0.624286
0.638571,0.765837,0.625
0.639286,0.764081,0.625714
0.64,0.763118,0.626429
0.640714,0.725038,0.627143
0.641429,0.779491,0.627857
0.642143,0.77159,0.628571
0.642857,0.769583,0.629286
0.643571,0.728485,0.63
0.644286,0.784778,0.630714
0.645,0.776002,0.631429
0.645714,0.773676,0.632143
0.646429,0.731568,0.632857
0.647143,0.789457,0.633571
0.647857,0.780183,0.634286
0.648571,0.777697,0.635
0.649286,0.777052,0.635714
0.65,0.734307,0.636429
0.650714,0.79572,0.637143
0.651429,0.785922,0.637857
0.652143,0.783268,0.638571
0.652857,0.737672,0.639286
0.653571,0.801042,0.64
0.654286,0.790347,0.640714
0.655,0.787355,0.641429
0.655714,0.78712,0.642143
0.656429,0.740359,0.642857
0.657143,0.807408,0.643571
0.657857,0.796049,0.644286
0.658571,0.792819,0.645
0.659286,0.7435,0.645714
0.66,0.812421,0.646429
0.660714,0.800206,0.647143
0.661429,0.796643,0.647857
0.662143,0.796229,0.648571
0.662857,0.749355,0.649286
0.663571,0.817427,0.65
0.664286,0.801881,0.650714
0.665,0.796246,0.651429
0.665714,0.741872,0.652143
0.666429,0.818372,0.652857
0.667143,0.801796,0.653571
0.667857,0.74179,0.654286
0.668571,0.822189,0.655
0.669286,0.803157,0.655714
0.67,0.795696,0.656429
0.670714,0.740589,0.657143
0.671429,0.821277,0.657857
0.672143,0.802842,0.658571
0.672857,0.79599,0.659286
0.673571,0.927337,0.66
0.674286,0.954206,0.660714
0.675,0.866564,0.661429
0.675714,0.797522,0.662143
0.676429,0.764342,0.662857
0.677143,0.747752,0.663571
0.677857,0.739347,0.664286
0.678571,0.734828,0.665
0.679286,0.732219,0.665714
0.68,0.694217,0.666429
0.680714,0.746724,0.667143
0.681429,0.73574,0.667857
0.682143,0.730661,0.668571
0.682857,0.726159,0.669286
0.683571,0.721574,0.67
0.684286,0.719563,0.670714
0.685,0.718629,0.671429
0.685714,0.717931,0.672143
0.686429,0.717426,0.672857
0.687143,0.716993,0.673571
0.687857,0.716572,0.674286
0.688571,0.716125,0.675
0.689286,0.715641,0.675714
0.69,0.715115,0.676429
0.690714,0.714544,0.677143
0.691429,0.713925,0.677857
0.692143,0.713257,0.678571
0.692857,0.694746,0.679286
0.693571,0.72241,0.68
0.694286,0.715036,0.680714
0.695,0.711683,0.681429
0.695714,0.709933,0.682143
0.696429,0.708737,0.682857
0.697143,0.707737,0.683571
0.697857,0.706795,0.684286
0.698571,0.705858,0.685
0.699286,0.689996,0.685714
0.7,0.712598,0.686429
0.700714,0.706123,0.687143
0.701429,0.702993,0.687857
0.702143,0.701212,0.688571
0.702857,0.699899,0.689286
0.703571,0.698755,0.69
0.704286,0.697663,0.690714
0.705,0.696582,0.691429
0.705714,0.695493,0.692143
0.706429,0.69439,0.692857
0.707143,0.69327,0.693571
0.707857,0.692133,0.694286
0.708571,0.690978,0.695
0.709286,0.689806,0.695714
0.71,0.688618,0.696429
0.710714,0.687412,0.697143
0.711429,0.686192,0.697857
0.712143,0.684956,0.698571
0.712857,0.683705,0.699286
0.713571,0.705508,0.7
0.714286,0.666326,0.700714
0.715,0.674617,0.701429
0.715714,0.677485,0.702143
0.716429,0.686991,0.702857
0.717143,0.683962,0.703571
0.717857,0.681634,0.704286
0.718571,0.679127,0.705
0.719286,0.676505,0.705714
0.72,0.692151,0.706429
0.720714,0.659108,0.707143
0.721429,0.665917,0.707857
0.722143,0.668279,0.708571
0.722857,0.668654,0.709286
0.723571,0.66838,0.71
0.724286,0.66944,0.710714
0.725,0.520118,0.711429
0.725714,0.719035,0.712143
0.726429,0.697964,0.712857
0.727143,0.687599,0.713571
0.727857,0.680926,0.714286
0.728571,0.676564,0.715
0.729286,0.673471,0.715714
0.73,0.671128,0.716429
0.730714,0.68022,0.717143
0.731429,0.654171,0.717857
0.732143,0.529356,0.718571
0.732857,0.717632,0.719286
0.733571,0.698461,0.72
0.734286,0.670392,0.720714
0.735,0.671275,0.721429
0.735714,0.669837,0.722143
0.736429,0.667655,0.722857
0.737143,0.673762,0.723571
0.737857,0.523512,0.724286
0.738571,0.711514,0.725
0.739286,0.685738,0.725714
0.74,0.674049,0.726429
0.740714,0.675208,0.727143
0.741429,0.653565,0.727857
0.742143,0.655303,0.728571
0.742857,0.659996,0.729286
0.743571,0.511602,0.73
0.744286,0.717127,0.730714
0.745,0.674155,0.731429
